5.18 0.807501 -2.30581
5.2 0.76079 -2.36475
5.22 0.712936 -2.41999
5.24 0.664017 -2.47129
5.26 0.614112 -2.51846
5.28 0.563307 -2.56129
5.3 0.511691 -2.59958
5.32 0.459355 -2.63317
5.34 0.406397 -2.66187
5.36 0.352914 -2.68556
5.38 0.299008 -2.70411
5.4 0.244784 -2.71741
5.42 0.190348 -2.72538
5.44 0.135805 -2.72798
5.46 0.0812646 -2.72517
5.48 0.0268342 -2.71697
5.5 -0.0273782 -2.70338
5.52 -0.0812656 -2.68448
5.54 -0.134722 -2.66033
5.56 -0.187645 -2.63105
5.58 -0.239931 -2.59676
5.6 -0.291483 -2.55761
5.62 -0.342204 -2.51377
5.64 -0.392004 -2.46542
5.66 -0.440793 -2.41278
5.68 -0.488487 -2.35604
5.7 -0.535008 -2.29543
5.72 -0.580281 -2.23119
5.74 -0.624233 -2.16355
5.76 -0.666801 -2.09274
5.78 -0.707924 -2.01901
5.8 -0.747544 -1.94258
5.82 -0.78561 -1.86369
5.84 -0.822076 -1.78256
5.86 -0.856899 -1.69942
5.88 -0.890041 -1.61447
5.9 -0.921468 -1.52792
5.92 -0.951149 -1.43996
5.94 -0.979058 -1.35077
5.96 -1.00517 -1.26051
5.98 -1.02947 -1.16936
6 -1.05194 -1.07746
6.02 -1.07257 -0.984955
6.04 -1.09134 -0.891968
6.06 -1.10824 -0.798625
6.08 -1.12328 -0.705035
6.1 -1.13644 -0.611303
6.12 -1.14773 -0.517524
6.14 -1.15714 -0.423789
6.16 -1.16468 -0.330182
6.18 -1.17035 -0.23678
6.2 -1.17416 -0.143661
6.22 -1.1761 -0.0508944
6.24 -1.1762 0.0414482
6.26 -1.17445 0.133298
6.28 -1.17087 0.224588
6.3 -1.16547 0.315247
6.32 -1.15826 0.405206
6.34 -1.14927 0.494392
6.36 -1.13849 0.582729
6.38 -1.12596 0.670138
6.4 -1.11169 0.756535
6.42 -1.09571 0.841832
6.44 -1.07803 0.925935
6.46 -1.05868 1.00874
6.48 -1.03769 1.09015
6.5 -1.01508 1.17005
6.52 -0.990897 1.24832
6.54 -0.965162 1.32483
6.56 -0.937916 1.39945
6.58 -0.909198 1.47205
6.6 -0.879049 1.54249
6.62 -0.847514 1.6106
6.64 -0.814641 1.67626
6.66 -0.780481 1.73928
6.68 -0.745088 1.79953
6.7 -0.708519 1.85684
6.72 -0.670835 1.91105
6.74 -0.632099 1.96201
6.76 -0.592377 2.00955
6.78 -0.55174 2.05353
6.8 -0.510261 2.0938
6.82 -0.468014 2.13023
6.84 -0.425078 2.16268
6.86 -0.381534 2.19104
6.88 -0.337464 2.21521
6.9 -0.292954 2.23508
6.92 -0.24809 2.25059
6.94 -0.20296 2.26167
6.96 -0.157653 2.26828
6.98 -0.112259 2.27038
7 -0.0668681 2.26798
7.02 -0.0215701 2.26107
7.04 0.0235449 2.24969
7.06 0.068388 2.23388
7.08 0.112871 2.21371
7.1 0.156908 2.18925
7.12 0.200413 2.1606
7.14 0.243305 2.12787
7.16 0.285501 2.09118
7.18 0.326926 2.05068
7.2 0.367504 2.0065
7.22 0.407163 1.95881
7.24 0.445834 1.90777
7.26 0.483452 1.85354
7.28 0.519956 1.79632
7.3 0.555286 1.73627
7.32 0.589389 1.67358
7.34 0.622213 1.60843
7.36 0.653711 1.54099
7.38 0.683839 1.47145
7.4 0.712556 1.39998
7.42 0.739826 1.32675
7.44 0.765615 1.25193
7.46 0.789894 1.17569
7.48 0.812635 1.09817
7.5 0.833813 1.01954
7.52 0.853409 0.939925
7.54 0.871405 0.859477
7.56 0.887784 0.778327
7.58 0.902534 0.696601
7.6 0.915645 0.614421
7.62 0.927109 0.531903
7.64 0.93692 0.44916
7.66 0.945074 0.366299
7.68 0.951571 0.283423
7.7 0.956412 0.200632
7.72 0.959598 0.118023
7.74 0.961135 0.035691
7.76 0.961028 -0.0462713
7.78 0.959287 -0.127772
7.8 0.955921 -0.20872
7.82 0.950942 -0.289023
7.84 0.944365 -0.368591
7.86 0.936204 -0.447331
7.88 0.926478 -0.525149
7.9 0.915205 -0.601949
7.92 0.902407 -0.677634
7.94 0.888108 -0.752104
7.96 0.872332 -0.825254
7.98 0.855107 -0.896981
8 0.836463 -0.967176
